id,company_id,branch_id,supplier_id,user_id,purchase_date,status,total_amount,tax_amount,net_amount,payment_status,created_at
d068a319-4aab-4e4e-b93f-89b026f6bd5b,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,2afe7cda-5682-4c01-a59f-5f13090047f6,2022-03-13,received,136533.25,6826.66,143359.91,paid,2022-03-13T15:58:48
0c427d9f-cbee-4f3e-bbbe-e0a92f753b08,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,a51cd41b-e869-4b37-852e-977a6d82cbac,c75c1d53-938d-4640-b118-e5ada06ce255,2022-04-07,received,73237.32,3661.87,76899.19,paid,2022-04-07T14:53:44
02119679-9e1e-4e00-9906-f118bc43b3a0,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,abee37a2-746f-4580-9f72-500aae5a8cd7,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2023-12-20,received,127603.66,6380.18,133983.84,paid,2023-12-20T12:43:16
2080c389-38e5-4892-a4b9-744cfc874ce4,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,61b608b6-6f10-43b9-95af-e652b210f3a8,8626b762-d8ef-4e32-8446-33cdac213522,2023-09-21,received,11763.73,588.19,12351.92,paid,2023-09-21T17:43:25
11847ff5-3863-4038-951b-42b5f54c8168,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,7eb2daa0-a295-4484-bb3e-a157e2b20283,74245d66-8df4-4678-b1e9-76d5e231caff,2022-04-28,received,498302.13,24915.11,523217.24,partial,2022-04-28T09:18:31
2c8fc8ee-5fed-4cbf-83df-a5b058dc7cd7,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,588a3ca9-790e-4c7e-a52f-20b4fe497cce,7760d86e-b342-473c-8c64-b55d64aa491a,2024-04-09,received,46646.01,2332.3,48978.31,partial,2024-04-09T08:17:19
6010e26e-0c07-4446-839e-f53193fa3a07,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2e058fb2-fb73-468b-8aa7-773746a04d4e,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2022-03-01,pending,49495.32,2474.77,51970.09,partial,2022-03-01T12:01:17
da2e8719-4faa-4160-8eca-287e53a5970a,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,212cf991-45e9-4b5e-b07d-aa0303292cbb,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2022-06-28,received,3659.1,182.96,3842.06,paid,2022-06-28T10:39:48
4479cc8b-e717-4326-b305-2fb693b3f1e7,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,b67a77f8-a704-4e29-9c80-12ecad94717d,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2024-08-04,received,5049.35,252.47,5301.82,partial,2024-08-04T12:07:33
666aaf5d-7131-48b7-a1d4-696fbf889525,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,f6a87777-3805-4173-84b9-2401937360c7,f577e0e3-284e-4c71-8d16-74f51d0fe305,2023-12-03,received,155254.96,7762.75,163017.71,partial,2023-12-03T11:39:19
28279f29-7d69-422c-94df-cbb016343efc,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,e85c486a-b105-4e73-9e2f-e4fd936aa67b,163b0e08-1801-4ae5-af8c-f287fbcdff7c,2022-03-10,received,228426.52,11421.33,239847.85,paid,2022-03-10T08:35:22
bdc7aa67-1d3c-47c3-84de-a727f099dffe,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,932c09fc-c8f5-49eb-9664-f631b2f0daee,9a16d7d2-dc18-4141-a14f-3394de4b98bc,2024-02-20,received,192776.63,9638.83,202415.46,unpaid,2024-02-20T08:39:20
f1d25e58-c740-4328-8682-656be9491906,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,399195ea-6f83-4bd1-854c-0576868e3b5b,61d2418d-6936-4075-a481-1d994952d89b,2022-05-25,received,1031701.62,51585.08,1083286.7,paid,2022-05-25T15:18:39
d89f503d-4dc7-446c-8722-21e12b357213,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2022-07-04,received,121861.13,6093.06,127954.19,paid,2022-07-04T16:41:41
e66f8767-3ee2-499f-947b-a2fb686b16be,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,163ff4fe-e14c-46c5-a7ec-e4edfbb1b832,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2024-11-08,pending,119261.13,5963.06,125224.19,unpaid,2024-11-08T12:03:52
1c7da09d-bfc1-4729-8d54-eb9afb0d89ed,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,13f071bf-a477-4dde-9791-4b52353c1325,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2024-03-09,received,105735.06,5286.75,111021.81,unpaid,2024-03-09T09:58:43
0161c574-d506-4f9e-a0c7-7606c4ac728e,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,2e598a56-6968-4a17-8b69-b1a3e5fda9a6,e452be79-f94b-4709-88bf-8f66053789c4,2022-11-18,pending,46186.18,2309.31,48495.49,partial,2022-11-18T18:26:33
81968d80-20cf-4b93-9029-e0f34741a64c,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,399195ea-6f83-4bd1-854c-0576868e3b5b,9dd0c56d-a9cf-4c8d-a998-9df89eb48a85,2022-11-09,received,6921.72,346.09,7267.81,unpaid,2022-11-09T10:56:02
0a5d652b-bf6c-446c-ae96-12ad163e9966,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,915d3acf-eead-4094-96cc-2190b09bc5fb,517d046e-f5e7-4244-8dab-e8995b9bfdc4,2022-02-09,received,49784.57,2489.23,52273.8,paid,2022-02-09T14:51:16
c6b4a263-64b2-4502-b6b3-bc88b37ad41b,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,5876ac2e-6534-414c-b629-58ed4b6ef76b,f577e0e3-284e-4c71-8d16-74f51d0fe305,2022-12-29,received,19231.56,961.58,20193.14,unpaid,2022-12-29T13:11:57
68c19956-f228-427a-8a01-efb00462f3ed,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,7eb2daa0-a295-4484-bb3e-a157e2b20283,33baaf1c-3618-44b5-b42a-4673992689f8,2024-05-29,pending,78891.53,3944.58,82836.11,paid,2024-05-29T18:15:17
c3118f39-f6fe-43d6-b314-dd3cd1fbf1ed,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a8680bb4-102b-4cf4-a170-5eb5a2500495,2afe7cda-5682-4c01-a59f-5f13090047f6,2022-03-20,received,735919.7,36795.99,772715.69,paid,2022-03-20T15:55:07
5dbd128f-2173-42e2-b726-cca855bfe973,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,3b91033a-58fc-4601-904a-62494351553a,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2023-01-23,received,31643.37,1582.17,33225.54,paid,2023-01-23T12:09:37
837794d3-eef9-4cdc-b39d-94e29c3330ef,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,5876ac2e-6534-414c-b629-58ed4b6ef76b,ea13a2c7-2a88-40f3-b073-4e507c524f18,2022-04-20,pending,258271.28,12913.56,271184.84,partial,2022-04-20T17:22:46
ce36f8ca-119f-4be2-8844-47347a94450d,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,915d3acf-eead-4094-96cc-2190b09bc5fb,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2023-01-09,received,147605.59,7380.28,154985.87,paid,2023-01-09T11:14:32
7e8b4304-8de8-4d50-b8d1-61f17875a637,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,f19ab549-e262-470a-aa44-9bacdee97062,2afe7cda-5682-4c01-a59f-5f13090047f6,2022-05-10,pending,1814229.97,90711.5,1904941.47,paid,2022-05-10T17:53:59
e7d53d62-be0f-4270-b9ac-d773e30eb2ad,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,c75c1d53-938d-4640-b118-e5ada06ce255,2023-11-16,pending,26506.08,1325.3,27831.38,paid,2023-11-16T09:03:24
2574926f-e70b-4778-9a2b-7a1a8670b12f,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,73cdd1f6-899b-4147-97ca-0b457d675d36,f72410dd-3260-4ece-a477-1ae69ac1e84e,2024-02-27,received,16119.98,806.0,16925.98,partial,2024-02-27T17:15:49
11b97cdf-df58-4aa4-bc6c-65fb5fe54b1a,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,0436de05-d70a-4512-bbe5-92540b42cd62,3b9ffffd-ca39-4330-b08f-59cdb916323f,2023-05-30,received,299939.66,14996.98,314936.64,paid,2023-05-30T10:29:35
8e62367b-c132-4d5f-aa1b-e78822c627dc,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,f59bf2da-1446-4867-9c8a-70d19a11a30d,8626b762-d8ef-4e32-8446-33cdac213522,2024-06-01,pending,934401.09,46720.05,981121.14,partial,2024-06-01T16:02:42
62214638-78d2-4013-a4ac-52e8c3e94899,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f19ab549-e262-470a-aa44-9bacdee97062,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2023-04-07,received,47230.8,2361.54,49592.34,paid,2023-04-07T14:43:03
9dce79d4-7f13-4468-9518-860b292eab94,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,98c89a77-2c04-42af-b942-fda9d9dad8b5,f577e0e3-284e-4c71-8d16-74f51d0fe305,2024-07-15,received,209319.97,10466.0,219785.97,paid,2024-07-15T18:44:52
bae73267-fd4d-452d-9b38-c8cd0be579ed,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,e4db980d-829c-4c9f-8e25-8b04ab8459dd,f17772cf-7a8e-4e04-aeef-8c148fe1a7e5,2024-06-06,received,217414.15,10870.71,228284.86,paid,2024-06-06T10:59:48
8af7615e-0e92-43e0-b80a-58800fed46fd,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,68d67282-8967-46e5-9c05-b39b454d3a61,1db94196-443a-440f-ad7e-c4422bb047e3,2024-04-04,received,89681.4,4484.07,94165.47,paid,2024-04-04T08:04:27
bc7327e8-efad-4bd2-abf3-fd53907aff10,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,c75c1d53-938d-4640-b118-e5ada06ce255,2023-09-20,received,395733.92,19786.7,415520.62,partial,2023-09-20T12:56:30
01e77ed7-55ca-4467-98d6-d79759ab0063,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,1db94196-443a-440f-ad7e-c4422bb047e3,2022-04-15,received,12165.12,608.26,12773.38,paid,2022-04-15T09:02:03
089a4178-4424-472a-ba3a-72ac89200fc0,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,7eb2daa0-a295-4484-bb3e-a157e2b20283,61d2418d-6936-4075-a481-1d994952d89b,2022-11-14,received,1214884.76,60744.24,1275629.0,paid,2022-11-14T17:00:55
97b68331-9fca-4b88-b940-e1c04811455e,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,79c1732a-a6d1-4565-b515-c59de4dbdfe5,2024-08-27,received,35489.07,1774.45,37263.52,paid,2024-08-27T18:49:17
0c38d5f3-b80e-4692-b642-506024bbf68d,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,399195ea-6f83-4bd1-854c-0576868e3b5b,61d2418d-6936-4075-a481-1d994952d89b,2022-05-14,received,215282.99,10764.15,226047.14,paid,2022-05-14T12:43:47
63fde961-d5f5-476b-9ccb-5947786057fc,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,e85c486a-b105-4e73-9e2f-e4fd936aa67b,4736f247-39f8-400c-b9ea-519dfbb485f6,2022-12-28,pending,19797.18,989.86,20787.04,paid,2022-12-28T14:07:37
385fcdb2-68ee-4108-9f6b-033946a39d2f,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,beaaa3f3-89f5-4b14-b4ee-11af19f00d58,bcde24c7-84f3-4459-afee-eba83339896c,2024-01-18,received,216217.57,10810.88,227028.45,unpaid,2024-01-18T17:35:36
056b4fbe-d34c-435c-b92e-49e9a4a4b8bb,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,98c89a77-2c04-42af-b942-fda9d9dad8b5,ea13a2c7-2a88-40f3-b073-4e507c524f18,2023-01-26,received,9882.95,494.15,10377.1,paid,2023-01-26T16:21:40
6604dfcf-2e0a-486b-a6a6-a8816673505a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a51cd41b-e869-4b37-852e-977a6d82cbac,6708a3ae-03ac-432d-8065-25bbf8f3a753,2024-06-22,received,500419.22,25020.96,525440.18,unpaid,2024-06-22T17:51:40
f68c203e-3d4f-4a60-a45f-eaa938c2b30b,00000000-0000-0000-0000-000000000003,9b1ac5ce-ad4f-40d1-8b7c-0005176b143d,f59bf2da-1446-4867-9c8a-70d19a11a30d,3b9ffffd-ca39-4330-b08f-59cdb916323f,2024-10-02,received,204752.24,10237.61,214989.85,partial,2024-10-02T09:49:44
dd375271-b68e-4345-940d-e6b5504e8b13,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,2e058fb2-fb73-468b-8aa7-773746a04d4e,bcde24c7-84f3-4459-afee-eba83339896c,2022-12-29,pending,13807.23,690.36,14497.59,paid,2022-12-29T16:51:35
8ace2da8-ae75-40ca-bd87-d956858f1a4c,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,abee37a2-746f-4580-9f72-500aae5a8cd7,eaefa70d-63c2-4537-b86d-2205b826bb2e,2022-05-24,received,59722.03,2986.1,62708.13,paid,2022-05-24T11:33:52
22ff9c95-6c16-4f7c-bfb9-e60596830ce5,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,a8680bb4-102b-4cf4-a170-5eb5a2500495,e213801b-a706-48c3-9ba4-7db14d3912f3,2024-06-03,pending,210798.75,10539.94,221338.69,unpaid,2024-06-03T13:37:02
921b8043-ba57-4f61-8c7e-4d24ccd2ff03,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,5a96b78c-2c6b-4aaa-88b5-7c7485705113,2022-04-24,pending,21456.02,1072.8,22528.82,paid,2022-04-24T11:06:52
e401540c-2bac-4254-b54f-d40f1344741a,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,b67a77f8-a704-4e29-9c80-12ecad94717d,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2022-08-23,received,245692.09,12284.6,257976.69,paid,2022-08-23T08:45:09
bd523d62-d852-41ae-bd9c-8292e3acd93d,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,07274486-6344-4009-ae28-b9027a51f93f,2023-08-14,pending,53192.36,2659.62,55851.98,paid,2023-08-14T10:24:23
dcf2693b-3011-4692-bf42-ff2b4113d3b6,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,98c89a77-2c04-42af-b942-fda9d9dad8b5,f0e9f4da-9ca0-492d-a21e-3f8a819f9184,2023-10-27,received,522754.38,26137.72,548892.1,paid,2023-10-27T09:57:24
0c2636d0-2bd2-4955-ad0c-7b62d18a4b9b,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,ac762d6f-ed3b-4c87-b515-d60985542a08,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2024-02-15,received,347627.41,17381.37,365008.78,paid,2024-02-15T09:06:39
2f4d936b-a73b-46b0-8ba4-5e99cf3a4a19,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,212cf991-45e9-4b5e-b07d-aa0303292cbb,ea13a2c7-2a88-40f3-b073-4e507c524f18,2024-11-05,received,139668.85,6983.44,146652.29,paid,2024-11-05T12:55:58
b8cef92b-d2d1-4132-81a8-c71a823519d0,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,02fbd63a-82f7-4efb-a53b-6fecf5cdda16,3f0519f3-383c-48a1-8609-f4b51fd5ecd4,2022-06-21,received,414951.9,20747.6,435699.5,paid,2022-06-21T13:11:40
56d384d4-a606-4986-af65-62f7a4ede175,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,e213801b-a706-48c3-9ba4-7db14d3912f3,2022-02-17,received,73026.62,3651.33,76677.95,paid,2022-02-17T14:31:16
14c133b9-e384-47e7-84e0-6f3cd329ac14,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,9feb0f55-7e5c-4581-9a8d-f846c8f20ce3,045901bc-3a1a-4a0b-bd8b-876c218464f4,2022-10-21,received,37316.24,1865.81,39182.05,paid,2022-10-21T15:49:15
d03875cf-309a-4cab-a46c-4ea027d1b3db,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,f577e0e3-284e-4c71-8d16-74f51d0fe305,2023-08-26,received,10844.16,542.21,11386.37,unpaid,2023-08-26T11:40:46
0c14d368-057d-4772-a103-2fe194028602,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,1c82d8ea-34eb-4ff8-bf9d-a85944d2c0a7,74245d66-8df4-4678-b1e9-76d5e231caff,2023-04-18,received,93841.24,4692.06,98533.3,paid,2023-04-18T10:01:20
1740dfdd-a78f-40fb-8f3b-bfbe4810e7ef,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,50379a95-cd15-4dab-a9db-6c5b86cdcdfc,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-02-27,received,106962.66,5348.13,112310.79,paid,2024-02-27T10:04:46
f446fbb5-da0d-4489-b802-a75f2efde0fd,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,13f071bf-a477-4dde-9791-4b52353c1325,ea13a2c7-2a88-40f3-b073-4e507c524f18,2023-11-23,received,77563.48,3878.17,81441.65,partial,2023-11-23T16:59:42
e6d61e02-3a75-483f-8ff4-73f12b89ab67,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,beaaa3f3-89f5-4b14-b4ee-11af19f00d58,81c496fc-1d35-4405-9a7d-ae0a15104d5b,2024-07-25,received,316521.96,15826.1,332348.06,paid,2024-07-25T17:29:30
5d0e612d-56de-4112-a430-666ffe573e14,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,f72410dd-3260-4ece-a477-1ae69ac1e84e,2023-04-09,received,91521.74,4576.09,96097.83,partial,2023-04-09T08:12:34
911348cc-4c1d-4544-9432-6391d31e3f69,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,ee80acdb-977a-4af3-a9bf-47fc4a9fbcab,33baaf1c-3618-44b5-b42a-4673992689f8,2024-04-05,received,277057.01,13852.85,290909.86,paid,2024-04-05T13:56:04
3a152c97-c161-4b10-a782-8f0ad722c1b7,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,f59bf2da-1446-4867-9c8a-70d19a11a30d,29998a31-9af5-4c58-9bfe-cde4f9a96969,2023-07-19,received,75130.55,3756.53,78887.08,paid,2023-07-19T09:01:48
bffc7084-9ca6-4417-aa55-5f44ca63a968,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,beaaa3f3-89f5-4b14-b4ee-11af19f00d58,9d2a5f48-38f2-46be-b733-c1b9f1c891c4,2024-12-03,received,39981.35,1999.07,41980.42,paid,2024-12-03T11:48:16
49b53ba8-1227-4698-82a5-38109d9aad57,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,915d3acf-eead-4094-96cc-2190b09bc5fb,09cd08c0-c83a-42f5-96cc-b9c13c2aa7e4,2022-09-22,received,237430.7,11871.54,249302.24,paid,2022-09-22T08:00:53
27e18fbe-0620-4334-a209-1855a4aa2e31,00000000-0000-0000-0000-000000000001,a01b7f2a-d4d0-48bf-bb89-c1040f55587a,e4db980d-829c-4c9f-8e25-8b04ab8459dd,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-11-03,received,1104979.39,55248.97,1160228.36,paid,2024-11-03T16:56:40
9bcd792c-2b4f-48ee-8c9e-03aaf9c3ceee,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f19ab549-e262-470a-aa44-9bacdee97062,07274486-6344-4009-ae28-b9027a51f93f,2022-10-05,received,120999.92,6050.0,127049.92,paid,2022-10-05T13:37:54
7fe87653-959b-47a6-8fb6-8c963ff0ba5c,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,65ab65ca-54f8-4e8d-9e84-87384d6d4fdd,e213801b-a706-48c3-9ba4-7db14d3912f3,2023-07-25,pending,5181.57,259.08,5440.65,paid,2023-07-25T14:40:15
a0d65f1c-f02c-4be7-b3ea-6b4a257d29c1,00000000-0000-0000-0000-000000000001,51fd3682-4888-4a55-92f7-281307c67941,98c89a77-2c04-42af-b942-fda9d9dad8b5,aadd1a3f-3f20-499a-b950-51966ac9090c,2022-01-06,received,458975.44,22948.77,481924.21,partial,2022-01-06T15:18:50
bd140775-1f31-418a-9dc5-eb47e4117b5e,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,f0c1ed07-3526-4728-95b1-d86fb6fd7a9a,e213801b-a706-48c3-9ba4-7db14d3912f3,2023-02-19,received,13253.79,662.69,13916.48,paid,2023-02-19T17:17:59
b9f612e0-805a-4ac0-9097-0e7159558f7c,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,7eb2daa0-a295-4484-bb3e-a157e2b20283,355d120a-98dd-4393-a62e-df5f4b8a455b,2024-07-26,received,292674.08,14633.7,307307.78,partial,2024-07-26T12:25:18
fb422c92-497f-4c0c-91e2-09d0ea67da70,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,91a165e0-dd29-43a8-94ba-b0d57d9f77f2,f577e0e3-284e-4c71-8d16-74f51d0fe305,2022-02-01,pending,25552.02,1277.6,26829.62,paid,2022-02-01T11:10:46
0b009cc5-f07d-4e06-8373-7584a20fa121,00000000-0000-0000-0000-000000000002,587616fd-ba60-493e-ba92-b68a61b5cdce,ac762d6f-ed3b-4c87-b515-d60985542a08,f72410dd-3260-4ece-a477-1ae69ac1e84e,2024-08-22,pending,81874.71,4093.74,85968.45,partial,2024-08-22T14:14:47
5607585a-e04e-4e02-858a-780c8e33b0a4,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,2e058fb2-fb73-468b-8aa7-773746a04d4e,7f514159-0b19-4321-a308-daec53995d5a,2023-07-09,pending,1722134.8,86106.74,1808241.54,paid,2023-07-09T13:33:39
a8085bcc-4c99-4bc0-892a-8e07aa9ea0bf,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,0436de05-d70a-4512-bbe5-92540b42cd62,3b9ffffd-ca39-4330-b08f-59cdb916323f,2023-01-16,received,64143.03,3207.15,67350.18,paid,2023-01-16T11:13:31
8d965572-2852-4d08-a6ca-d386badd895b,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,212cf991-45e9-4b5e-b07d-aa0303292cbb,eaefa70d-63c2-4537-b86d-2205b826bb2e,2024-10-14,received,813585.15,40679.26,854264.41,paid,2024-10-14T16:59:53
9881ef73-6888-48d3-bd9c-ea5999d44168,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,e4db980d-829c-4c9f-8e25-8b04ab8459dd,4736f247-39f8-400c-b9ea-519dfbb485f6,2023-02-19,received,699129.87,34956.49,734086.36,paid,2023-02-19T13:44:18
fa84240e-53ac-4664-ba53-77e2ad2bee54,00000000-0000-0000-0000-000000000003,470852ed-b70b-4f24-879a-6edb4193d8b6,120b15c2-6028-48b8-b30e-40f358f81c6b,29998a31-9af5-4c58-9bfe-cde4f9a96969,2022-09-03,received,36271.98,1813.6,38085.58,partial,2022-09-03T18:27:20
f20aa974-20a5-4b6f-af2b-1b13d3deb9f2,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,e85c486a-b105-4e73-9e2f-e4fd936aa67b,7760d86e-b342-473c-8c64-b55d64aa491a,2022-07-25,received,380791.68,19039.58,399831.26,paid,2022-07-25T11:57:08
00800aa5-f6f3-4ffd-9d46-8c8818df11f9,00000000-0000-0000-0000-000000000001,0eb66abb-0d5d-4e88-a3ff-16776e267d83,e4db980d-829c-4c9f-8e25-8b04ab8459dd,4736f247-39f8-400c-b9ea-519dfbb485f6,2024-01-11,received,300937.6,15046.88,315984.48,paid,2024-01-11T12:43:40
cc969a73-0b98-4388-8b27-eb5efb56f888,00000000-0000-0000-0000-000000000002,b961632b-814f-4481-946b-17a792487aa7,73cdd1f6-899b-4147-97ca-0b457d675d36,7f514159-0b19-4321-a308-daec53995d5a,2023-09-22,received,655755.22,32787.76,688542.98,paid,2023-09-22T14:26:31
ca7b5a6b-fc90-4e10-bd19-2a7eff49fa84,00000000-0000-0000-0000-000000000002,5f6c98b4-4360-41ee-83a3-efc700651a04,f19ab549-e262-470a-aa44-9bacdee97062,2afe7cda-5682-4c01-a59f-5f13090047f6,2023-05-10,received,259640.52,12982.03,272622.55,paid,2023-05-10T12:40:13
bc4a5029-7751-4220-99f9-eeca509c9a2a,00000000-0000-0000-0000-000000000003,7227b311-834f-4815-aa86-c5d464758be1,61b608b6-6f10-43b9-95af-e652b210f3a8,1db94196-443a-440f-ad7e-c4422bb047e3,2023-10-30,received,28778.1,1438.9,30217.0,paid,2023-10-30T09:17:10
